StatsCode,Geoname,Quality,Altitude,rate,year_range,gender,age_range,condition
57700,Serpentine-Jarrahdale (S),Good,263.0,71.2756908663746,2017-18,people , 18,overweight or obese
57840,South Perth (C),Good,20.0,59.82528778991263,2017-18,people , 18,overweight or obese
57910,Stirling (C),Good,20.0,63.46696604187249,2017-18,people , 18,overweight or obese
57980,Subiaco (C),Acceptable,21.0,65.6914100518935,2017-18,people , 18,overweight or obese
58050,Swan (C),Good,251.0,68.9237442211848,2017-18,people , 18,overweight or obese
58330,Toodyay (S),Good,322.0,65.59070615061414,2017-18,people , 18,overweight or obese
58510,Victoria Park (T),Good,16.0,62.76009300207485,2017-18,people , 18,overweight or obese
58570,Vincent (C),Poor,35.0,61.74195542068561,2017-18,people , 18,overweight or obese
58610,Wagin (S),Poor,298.0,70.22515500418274,2017-18,people , 18,overweight or obese
58760,Wanneroo (C),Good,50.0,67.34569903557936,2017-18,people , 18,overweight or obese
58820,Waroona (S),Good,31.0,73.2527107899566,2017-18,people , 18,overweight or obese
59310,Wongan-Ballidu (S),Poor,304.0,78.77614488477931,2017-18,people , 18,overweight or obese
60210,Break O'Day (M),Good,509.0,67.62823466012657,2017-18,people , 18,overweight or obese
60410,Brighton (M),Good,48.0,77.08178512679784,2017-18,people , 18,overweight or obese
60610,Burnie (C),Good,355.0,74.32744121964984,2017-18,people , 18,overweight or obese
60810,Central Coast (M),Good,251.0,69.97054544991514,2017-18,people , 18,overweight or obese
61010,Central Highlands (M),Good,840.0,71.95718580817183,2017-18,people , 18,overweight or obese
61210,Circular Head (M),Good,172.0,75.03049350853262,2017-18,people , 18,overweight or obese
61410,Clarence (C),Good,174.0,65.51584817670036,2017-18,people , 18,overweight or obese
61510,Derwent Valley (M),Good,591.0,76.71622293873516,2017-18,people , 18,overweight or obese
61610,Devonport (C),Good,246.0,73.24021404224544,2017-18,people , 18,overweight or obese
61810,Dorset (M),Good,218.0,72.73730389120895,2017-18,people , 18,overweight or obese
62210,George Town (M),Good,135.0,74.2147720780214,2017-18,people , 18,overweight or obese
62410,Glamorgan/Spring Bay (M),Good,52.0,66.8297889062819,2017-18,people , 18,overweight or obese
62610,Glenorchy (C),Good,550.0,68.05755708812758,2017-18,people , 18,overweight or obese
62810,Hobart (C),Good,170.0,60.80811386176842,2017-18,people , 18,overweight or obese
63010,Huon Valley (M),Good,475.0,68.38280162695574,2017-18,people , 18,overweight or obese
63210,Kentish (M),Good,567.0,69.97699905815986,2017-18,people , 18,overweight or obese
63610,Kingborough (M),Good,281.0,64.58612280373177,2017-18,people , 18,overweight or obese
63810,Latrobe (M),Good,68.0,70.01762483092607,2017-18,people , 18,overweight or obese
64010,Launceston (C),Good,383.0,70.0083145313588,2017-18,people , 18,overweight or obese
64210,Meander Valley (M),Good,666.0,67.7554131036449,2017-18,people , 18,overweight or obese
64610,Northern Midlands (M),Good,201.0,69.97527227858549,2017-18,people , 18,overweight or obese
64810,Sorell (M),Good,197.0,71.24240577596454,2017-18,people , 18,overweight or obese
65010,Southern Midlands (M),Good,520.0,76.26975009616218,2017-18,people , 18,overweight or obese
65210,Tasman (M),Good,178.0,65.68891185048547,2017-18,people , 18,overweight or obese
65410,Waratah/Wynyard (M),Good,558.0,68.77294677905789,2017-18,people , 18,overweight or obese
65810,West Tamar (M),Good,135.0,67.53160029873698,2017-18,people , 18,overweight or obese
72200,Katherine (T),Good,176.0,72.05219103629568,2017-18,people , 18,overweight or obese
72300,Litchfield (M),Good,37.0,67.75209056904876,2017-18,people , 18,overweight or obese
72800,Palmerston (C),Good,31.0,65.85900374691818,2017-18,people , 18,overweight or obese
10050,Albury (C),Good,329.0,69.71454173834968,2014-15,people , 18,overweight or obese
10250,Ballina (A),Good,3.0,64.30261507469596,2014-15,people , 18,overweight or obese
10300,Balranald (A),Poor,66.0,73.94731921640239,2014-15,people , 18,overweight or obese
10470,Bathurst Regional (A),Good,735.0,70.65410549279558,2014-15,people , 18,overweight or obese
10550,Bega Valley (A),Good,143.0,65.14396779084419,2014-15,people , 18,overweight or obese
10600,Bellingen (A),Good,774.0,69.21810714454129,2014-15,people , 18,overweight or obese
10650,Berrigan (A),Acceptable,111.0,70.8628948724989,2014-15,people , 18,overweight or obese
10750,Blacktown (C),Good,29.0,67.11269277569816,2014-15,people , 18,overweight or obese
10800,Bland (A),Good,317.0,74.71683417994132,2014-15,people , 18,overweight or obese
10850,Blayney (A),Good,731.0,75.304015217233,2014-15,people , 18,overweight or obese
10900,Blue Mountains (C),Good,780.0,63.477254739623376,2014-15,people , 18,overweight or obese
10950,Bogan (A),Poor,192.0,76.78532845945413,2014-15,people , 18,overweight or obese
11100,Botany Bay (C),Good,8.0,62.004953579463994,2014-15,people , 18,overweight or obese
11250,Broken Hill (C),Good,312.0,70.04005967249371,2014-15,people , 18,overweight or obese
11300,Burwood (A),Poor,35.0,54.70057672383241,2014-15,people , 18,overweight or obese
11350,Byron (A),Good,7.0,60.696000662844874,2014-15,people , 18,overweight or obese
11400,Cabonne (A),Poor,595.0,72.96715698351537,2014-15,people , 18,overweight or obese
11450,Camden (A),Good,104.0,71.21738236253844,2014-15,people , 18,overweight or obese
11500,Campbelltown (C),Good,142.0,70.03936414181933,2014-15,people , 18,overweight or obese
11520,Canada Bay (A),Good,12.0,56.98711111931048,2014-15,people , 18,overweight or obese
11600,Carrathool (A),Poor,110.0,77.2192086585428,2014-15,people , 18,overweight or obese
11700,Central Darling (A),Poor,94.0,70.04005967249373,2014-15,people , 18,overweight or obese
11720,Cessnock (C),Good,350.0,73.55050047926979,2014-15,people , 18,overweight or obese
11730,Clarence Valley (A),Good,53.0,72.20133704930012,2014-15,people , 18,overweight or obese
11750,Cobar (A),Good,187.0,76.78532845945415,2014-15,people , 18,overweight or obese
11800,Coffs Harbour (C),Good,160.0,67.86584090299783,2014-15,people , 18,overweight or obese
12000,Coolamon (A),Poor,226.0,75.61075540375134,2014-15,people , 18,overweight or obese
12150,Coonamble (A),Good,165.0,76.77325422623026,2014-15,people , 18,overweight or obese
13510,Cootamundra-Gundagai Regional(A),Good,222.0,74.38419584161011,2014-15,people , 18,overweight or obese
12350,Cowra (A),Acceptable,347.0,69.02506009234234,2014-15,people , 18,overweight or obese
12700,Dungog (A),Good,128.0,72.59948950653536,2014-15,people , 18,overweight or obese
12750,Eurobodalla (A),Good,305.0,64.46965971961582,2014-15,people , 18,overweight or obese
12850,Fairfield (C),Good,33.0,60.70111544596559,2014-15,people , 18,overweight or obese
12900,Forbes (A),Good,228.0,77.01577926757132,2014-15,people , 18,overweight or obese
12950,Gilgandra (A),Good,292.0,74.3584428541899,2014-15,people , 18,overweight or obese
13010,Glen Innes Severn (A),Good,1120.0,73.15654312040184,2014-15,people , 18,overweight or obese
13310,Goulburn Mulwaree (A),Acceptable,638.0,71.31917506838312,2014-15,people , 18,overweight or obese
13340,Greater Hume Shire (A),Acceptable,269.0,69.00948226967135,2014-15,people , 18,overweight or obese
13450,Griffith (C),Acceptable,122.0,71.47217643143932,2014-15,people , 18,overweight or obese
13550,Gunnedah (A),Good,404.0,72.36758076944835,2014-15,people , 18,overweight or obese
13660,Gwydir (A),Poor,370.0,74.84021990234922,2014-15,people , 18,overweight or obese
13800,Hawkesbury (C),Good,250.0,66.88195171045251,2014-15,people , 18,overweight or obese
13850,Hay (A),Good,91.0,73.9473192164024,2014-15,people , 18,overweight or obese
14000,Hornsby (A),Good,13.0,55.25152932491069,2014-15,people , 18,overweight or obese
14100,Hunters Hill (A),Acceptable,40.0,56.34690337361444,2014-15,people , 18,overweight or obese
14200,Inverell (A),Acceptable,494.0,71.6229962839712,2014-15,people , 18,overweight or obese
14300,Junee (A),Good,319.0,74.39838991848906,2014-15,people , 18,overweight or obese
14350,Kempsey (A),Good,71.0,72.2763878978152,2014-15,people , 18,overweight or obese
14400,Kiama (A),Good,60.0,61.91268986003266,2014-15,people , 18,overweight or obese
14500,Ku-ring-gai (A),Good,135.0,50.44770599196525,2014-15,people , 18,overweight or obese
14550,Kyogle (A),Acceptable,222.0,74.25329617708542,2014-15,people , 18,overweight or obese
14600,Lachlan (A),Good,204.0,77.0561649059295,2014-15,people , 18,overweight or obese
14650,Lake Macquarie (C),Good,54.0,64.40286366931763,2014-15,people , 18,overweight or obese
14700,Lane Cove (A),Acceptable,51.0,50.58354961092725,2014-15,people , 18,overweight or obese
14750,Leeton (A),Good,132.0,74.12731369425583,2014-15,people , 18,overweight or obese
14850,Lismore (C),Good,11.0,67.81178379747435,2014-15,people , 18,overweight or obese
14870,Lithgow (C),Good,1098.0,72.13750642498702,2014-15,people , 18,overweight or obese
14900,Liverpool (C),Good,15.0,66.79950093605152,2014-15,people , 18,overweight or obese
14920,Liverpool Plains (A),Good,329.0,75.30523974894409,2014-15,people , 18,overweight or obese
14950,Lockhart (A),Poor,214.0,75.78478805477403,2014-15,people , 18,overweight or obese
15050,Maitland (C),Good,4.0,70.420141962828,2014-15,people , 18,overweight or obese
15270,Mid-Western Regional (A),Good,520.0,70.83045735272887,2014-15,people , 18,overweight or obese
15300,Moree Plains (A),Good,186.0,73.01475772957245,2014-15,people , 18,overweight or obese
15350,Mosman (A),Good,31.0,50.32919552056651,2014-15,people , 18,overweight or obese
15560,Murrumbidgee (A),Poor,114.0,75.02466390233026,2014-15,people , 18,overweight or obese
15650,Muswellbrook (A),Good,307.0,72.68708616062827,2014-15,people , 18,overweight or obese
15700,Nambucca (A),Good,389.0,69.85157134151738,2014-15,people , 18,overweight or obese
15750,Narrabri (A),Good,222.0,75.3582848906163,2014-15,people , 18,overweight or obese
15800,Narrandera (A),Good,154.0,73.82457550361511,2014-15,people , 18,overweight or obese
15850,Narromine (A),Good,225.0,74.3584428541899,2014-15,people , 18,overweight or obese
15900,Newcastle (C),Good,16.0,62.52893431425003,2014-15,people , 18,overweight or obese
15950,North Sydney (A),Good,84.0,49.91439878880275,2014-15,people , 18,overweight or obese
16100,Oberon (A),Acceptable,1162.0,75.1172623818847,2014-15,people , 18,overweight or obese
16150,Orange (C),Good,926.0,71.0934255556231,2014-15,people , 18,overweight or obese
16200,Parkes (A),Good,265.0,72.05495451856827,2014-15,people , 18,overweight or obese
16260,Parramatta (C),Good,17.0,60.50108597693747,2014-15,people , 18,overweight or obese
16350,Penrith (C),Good,31.0,69.84838234653965,2014-15,people , 18,overweight or obese
16380,Port Macquarie-Hastings (A),Good,365.0,67.61668926552743,2014-15,people , 18,overweight or obese
16550,Randwick (C),Good,27.0,56.84855270926615,2014-15,people , 18,overweight or obese
16610,Richmond Valley (A),Good,58.0,72.49037944835332,2014-15,people , 18,overweight or obese
16650,Rockdale (C),Good,4.0,59.711379386818884,2014-15,people , 18,overweight or obese
16700,Ryde (C),Good,84.0,54.485450137795084,2014-15,people , 18,overweight or obese
16900,Shellharbour (C),Good,125.0,66.03555916812199,2014-15,people , 18,overweight or obese
16950,Shoalhaven (C),Good,186.0,68.69456679533741,2014-15,people , 18,overweight or obese
17000,Singleton (A),Good,480.0,69.4198005848596,2014-15,people , 18,overweight or obese
17100,Strathfield (A),Acceptable,35.0,54.27966619322268,2014-15,people , 18,overweight or obese
17150,Sutherland Shire (A),Good,61.0,62.81906864863577,2014-15,people , 18,overweight or obese
17200,Sydney (C),Good,69.0,51.606360546309205,2014-15,people , 18,overweight or obese
17310,Tamworth Regional (A),Good,369.0,72.28677286782582,2014-15,people , 18,overweight or obese
17350,Temora (A),Good,277.0,74.38419584161011,2014-15,people , 18,overweight or obese
17400,Tenterfield (A),Good,930.0,73.15654312040184,2014-15,people , 18,overweight or obese
17420,The Hills Shire (A),Good,116.0,60.06087941959529,2014-15,people , 18,overweight or obese
17550,Tweed (A),Good,11.0,67.845648937506,2014-15,people , 18,overweight or obese
17620,Upper Hunter Shire (A),Good,602.0,72.57332585985019,2014-15,people , 18,overweight or obese
17640,Upper Lachlan Shire (A),Poor,908.0,71.96628679232342,2014-15,people , 18,overweight or obese
17650,Uralla (A),Acceptable,759.0,71.93204810705545,2014-15,people , 18,overweight or obese
17750,Wagga Wagga (C),Good,220.0,71.1107407012078,2014-15,people , 18,overweight or obese
17850,Walcha (A),Good,1065.0,72.91183634529858,2014-15,people , 18,overweight or obese
17950,Warren (A),Poor,171.0,76.62391339647047,2014-15,people , 18,overweight or obese
18020,Warrumbungle Shire (A),Acceptable,568.0,73.83575259809585,2014-15,people , 18,overweight or obese
18050,Waverley (A),Good,93.0,52.17785134488707,2014-15,people , 18,overweight or obese
18100,Weddin (A),Good,345.0,74.72106530501496,2014-15,people , 18,overweight or obese
18200,Wentworth (A),Good,49.0,73.9473192164024,2014-15,people , 18,overweight or obese
18250,Willoughby (C),Good,108.0,49.863917221715504,2014-15,people , 18,overweight or obese
18350,Wingecarribee (A),Good,704.0,65.30788129201318,2014-15,people , 18,overweight or obese
18400,Wollondilly (A),Good,435.0,68.17173716729941,2014-15,people , 18,overweight or obese
18450,Wollongong (C),Good,367.0,62.48192703347423,2014-15,people , 18,overweight or obese
18500,Woollahra (A),Good,13.0,50.81100704133848,2014-15,people , 18,overweight or obese
20110,Alpine (S),Good,520.0,70.22691788718791,2014-15,people , 18,overweight or obese
20260,Ararat (RC),Good,238.0,68.42448818060177,2014-15,people , 18,overweight or obese
20660,Banyule (C),Good,74.0,61.4882344909286,2014-15,people , 18,overweight or obese
20740,Bass Coast (S),Good,8.0,66.90906776361126,2014-15,people , 18,overweight or obese
20830,Baw Baw (S),Good,306.0,67.7726400262287,2014-15,people , 18,overweight or obese
20910,Bayside (C),Good,28.0,55.97017856259859,2014-15,people , 18,overweight or obese
21010,Benalla (RC),Good,177.0,66.96136489040067,2014-15,people , 18,overweight or obese
21110,Boroondara (C),Good,52.0,53.13976056713469,2014-15,people , 18,overweight or obese
21180,Brimbank (C),Good,64.0,64.88492897677159,2014-15,people , 18,overweight or obese
21270,Buloke (S),Good,92.0,68.07181245546982,2014-15,people , 18,overweight or obese
21370,Campaspe (S),Good,120.0,68.38843958250878,2014-15,people , 18,overweight or obese
21450,Cardinia (S),Good,27.0,71.20893913354837,2014-15,people , 18,overweight or obese
21610,Casey (C),Good,36.0,70.54649298369219,2014-15,people , 18,overweight or obese
21670,Central Goldfields (S),Good,211.0,71.34545674838053,2014-15,people , 18,overweight or obese
21750,Colac-Otway (S),Good,236.0,66.78776538584553,2014-15,people , 18,overweight or obese
21830,Corangamite (S),Good,148.0,69.86241738521123,2014-15,people , 18,overweight or obese
21890,Darebin (C),Good,59.0,61.86499462053043,2014-15,people , 18,overweight or obese
22110,East Gippsland (S),Good,583.0,69.36475696573231,2014-15,people , 18,overweight or obese
22170,Frankston (C),Good,57.0,68.7762817476458,2014-15,people , 18,overweight or obese
22250,Gannawarra (S),Good,78.0,68.07226470616807,2014-15,people , 18,overweight or obese
22310,Glen Eira (C),Good,42.0,56.86709718773594,2014-15,people , 18,overweight or obese
22410,Glenelg (S),Good,143.0,69.03359811873908,2014-15,people , 18,overweight or obese
22490,Golden Plains (S),Good,296.0,71.93243344734952,2014-15,people , 18,overweight or obese
22620,Greater Bendigo (C),Good,215.0,69.64485412843733,2014-15,people , 18,overweight or obese
22670,Greater Dandenong (C),Good,20.0,63.24199129192151,2014-15,people , 18,overweight or obese
22750,Greater Geelong (C),Good,10.0,64.56154467339596,2014-15,people , 18,overweight or obese
22830,Greater Shepparton (C),Good,114.0,68.7781649549636,2014-15,people , 18,overweight or obese
22980,Hindmarsh (S),Acceptable,92.0,69.68129773786295,2014-15,people , 18,overweight or obese
23110,Hobsons Bay (C),Good,1.0,63.55216986496962,2014-15,people , 18,overweight or obese
23190,Horsham (RC),Good,150.0,66.66033743134471,2014-15,people , 18,overweight or obese
23270,Hume (C),Good,159.0,71.08859909740443,2014-15,people , 18,overweight or obese
23350,Indigo (S),Good,308.0,69.43204674383357,2014-15,people , 18,overweight or obese
23430,Kingston (C) (Vic.),Good,7.0,63.349086390054474,2014-15,people , 18,overweight or obese
23670,Knox (C),Good,76.0,62.92530409313809,2014-15,people , 18,overweight or obese
23810,Latrobe (C) (Vic.),Good,94.0,68.87641551323837,2014-15,people , 18,overweight or obese
